CO_SH6;QTD_LINHAS_HTSUS;QTD_HTSUS_8;QTD_HTSUS_10;QTD_SEM_LIMITACAO;QTD_CONDICIONADAS;LIMITACOES_ESCOPO;CODIGOS_HTSUS;DESCRICAO_HTSUS_EXEMPLO;PAGINA_INICIAL;PAGINA_FINAL;TIPO_ESCOPO_SH6;FONTE;ANEXO;DATA_VIGENCIA_GERAL
470693;1;1;0;1;0;;4706.93.01;Pulps of fibrous cellulosic material, semichemical;103;103;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
482390;10;10;0;0;10;Aircraft;4823.90.10 | 4823.90.20 | 4823.90.31 | 4823.90.40 | 4823.90.50 | 4823.90.60 | 4823.90.67 | 4823.90.70 | 4823.90.80 | 4823.90.86;Articles of paper pulp, nesoi;103;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
560721;1;1;0;1;0;;5607.21.00;Binder or baler twine of sisal or other textile fibers of the genus Agave;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
630900;1;1;0;1;0;;6309.00.00;Worn clothing and other worn articles;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
680299;1;1;0;1;0;;6802.99.00;Worked monumental or building stone, nesoi;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
681280;1;1;0;0;1;Aircraft;6812.80.90;Articles or mixtures of crocidolite, nesoi;104;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
681299;3;3;0;0;3;Aircraft;6812.99.10 | 6812.99.20 | 6812.99.90;Paper, millboard and felt of asbestos, other than crocidolite;104;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
681320;1;1;0;0;1;Aircraft;6813.20.00;Friction material and articles thereof, containing asbestos;104;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
681381;1;1;0;0;1;Aircraft;6813.81.00;Brake linings and pads not containing asbestos;104;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
681389;1;1;0;0;1;Aircraft;6813.89.00;Friction material and articles thereof with a basis of mineral substances (other than asbestos) or of cellulose, nesoi;104;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
700721;1;1;0;0;1;Aircraft;7007.21.11;Laminated safety glass windshields, of size and shape suitable for incorporation in vehicles (other than for goods of headings 8701 through 8705), aircraft, spacecraft or vessels;104;104;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
710310;2;2;0;2;0;;7103.10.20 | 7103.10.40;Precious stones (o/than diamonds) & semiprecious stones, unworked;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
710691;1;1;0;1;0;;7106.91.10;Silver bullion and dore;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
710811;1;1;0;1;0;;7108.11.00;Gold, nonmonetary, powder;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
710812;2;2;0;2;0;;7108.12.10 | 7108.12.50;Gold, nonmonetary, bullion and dore;104;104;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
710813;3;3;0;3;0;;7108.13.10 | 7108.13.55 | 7108.13.70;Gold, nonmonetary, other semimanufactured forms, gold leaf;104;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
710820;1;1;0;1;0;;7108.20.00;Gold, monetary;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711011;1;1;0;1;0;;7110.11.00;Platinum, unwrought or in powder form;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711019;1;1;0;1;0;;7110.19.00;Platinum, in semimanufactured forms;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711021;1;1;0;1;0;;7110.21.00;Palladium, unwrought or in powder form;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711029;1;1;0;1;0;;7110.29.00;Palladium, in semimanufactured forms;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711031;1;1;0;1;0;;7110.31.00;Rhodium, unwrought or in powder form;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711039;1;1;0;1;0;;7110.39.00;Rhodium, in semimanufactured forms;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711041;1;1;0;1;0;;7110.41.00;Iridium, osmium and ruthenium, unwrought or in powder form;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711049;1;1;0;1;0;;7110.49.00;Iridium, osmium and ruthenium, in semimanufactured forms;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711230;1;1;0;1;0;;7112.30.01;Ash containing precious metals or precious metal compounds, other than goods of e-waste heading 8549;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711292;1;1;0;1;0;;7112.92.01;Platinum waste and scrap, including metal clad with platinum, excluding sweepings containing other precious metals, other than goods of heading 8549;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711590;2;2;0;2;0;;7115.90.05 | 7115.90.30;Articles of precious metal, in rectangular or near rectangular shapes, containing 99.5 percent or more by weight of a precious metal and not otherwise marked or decorated than with weight, purity, or other identifying information;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
711890;1;1;0;1;0;;7118.90.00;Coins, nesoi;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720110;1;1;0;1;0;;7201.10.00;Nonalloy pig iron containing by weight 0.5 percent or less of phosphorus;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720120;1;1;0;1;0;;7201.20.00;Nonalloy pig iron containing by weight more than 0.5 percent of phosphorus;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720150;2;2;0;2;0;;7201.50.30 | 7201.50.60;Alloy pig iron in blocks or other primary forms;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720211;2;2;0;2;0;;7202.11.10 | 7202.11.50;Ferromanganese containing by weight more than 2 percent but not more than 4 percent of carbon;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720219;2;2;0;2;0;;7202.19.10 | 7202.19.50;Ferromanganese containing by weight not more than 1 percent of carbon;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720230;1;1;0;1;0;;7202.30.00;Ferrosilicon manganese;105;105;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720241;1;1;0;1;0;;7202.41.00;Ferrochromium containing by weight more than 4 percent of carbon;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720249;2;2;0;2;0;;7202.49.10 | 7202.49.50;Ferrochromium containing by weight more than 3 percent but not more than 4 percent of carbon;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720250;1;1;0;1;0;;7202.50.00;Ferrosilicon chromium;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720260;1;1;0;1;0;;7202.60.00;Ferronickel;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720280;1;1;0;1;0;;7202.80.00;Ferrotungsten and ferrosilicon tungsten;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720291;1;1;0;1;0;;7202.91.00;Ferrotitanium and ferrosilicon titanium;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720293;2;2;0;2;0;;7202.93.40 | 7202.93.80;Ferroniobium containing by weight less than 0.02 percent of phosphorus or sulfur or less than 0.4 percent of silicon;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720299;1;1;0;1;0;;7202.99.20;Calcium Silicon (CaSi);106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720310;1;1;0;1;0;;7203.10.00;Ferrous products obtained by direct reduction of iron ore;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720390;1;1;0;1;0;;7203.90.00;"Spongy ferrous products, in lumps, pellets or like forms; iron of a minimum purity by weight of 99.94 percent in lumps, pellets or like forms";106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720421;1;1;0;1;0;;7204.21.00;Stainless steel waste and scrap;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720430;1;1;0;1;0;;7204.30.00;Tinned iron or steel waste and scrap;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
720441;1;1;0;1;0;;7204.41.00;Ferrous turnings, shavings, chips, milling wastes, sawdust, fillings, trimmings and stampings, whether or not in bundles;106;106;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730431;2;2;0;0;2;Aircraft;7304.31.30 | 7304.31.60;Iron (other than cast) or nonalloy steel, seamless, cold-drawn or cold-rolled, hollow bars with circular cross section;106;106;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730439;1;1;0;0;1;Aircraft;7304.39.00;Iron (other than cast) or nonalloy steel, seamless, not cold- drawn or cold-rolled, tubes, pipes and hollow profiles, with circular cross section, nesoi;106;106;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730441;2;2;0;0;2;Aircraft;7304.41.30 | 7304.41.60;Stainless steel, seamless, cold-drawn or cold-rolled, tubes, pipes and hollow profiles, with circular cross section and external diameter of less than 19mm;106;106;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730449;1;1;0;0;1;Aircraft;7304.49.00;Stainless steel, seamless, not cold-drawn or cold-rolled, tubes, pipes and hollow profiles, with circular cross section;106;106;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730451;2;2;0;0;2;Aircraft;7304.51.10 | 7304.51.50;Alloy steel (other than stainless), seamless, cold-drawn or cold-rolled, tubes, pipes and hollow profiles, with circular cross section, for manufacture of ball or roller bearings;106;107;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730459;4;4;0;0;4;Aircraft;7304.59.10 | 7304.59.20 | 7304.59.60 | 7304.59.80;Alloy steel (other than stainless), seamless, not old-drawn or cold-rolled, tubes, pipes and hollow profiles, with circular cross section, for manufacture of ball or roller bearings;107;107;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730490;4;4;0;0;4;Aircraft;7304.90.10 | 7304.90.30 | 7304.90.50 | 7304.90.70;Iron (other than cast) or nonalloy steel, seamless, tubes, pipes and hollow profiles, other than circular cross section, with wall thickness of 4 mm or more;107;107;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730630;3;3;0;0;3;Aircraft;7306.30.10 | 7306.30.30 | 7306.30.50;Iron or nonalloy steel, welded, with circular cross section and external diameter of 406.4mm or less, tubes, pipes and hollow profiles, with wall thickness of less than 1.65 mm;107;107;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730640;2;2;0;0;2;Aircraft;7306.40.10 | 7306.40.50;Stainless steel, welded, with circular cross section and external diameter of 406.4mm or less, tubes, pipes and hollow profiles, with wall thickness of less than 1.65 mm;107;107;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730650;3;3;0;0;3;Aircraft;7306.50.10 | 7306.50.30 | 7306.50.50;Alloy steel (other than stainless), welded, with circular cross section and external diameter of 406.4mm or less, tubes, pipes and hollow profiles, with wall thickness of less than 1.65 mm;108;108;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730661;4;4;0;0;4;Aircraft;7306.61.10 | 7306.61.30 | 7306.61.50 | 7306.61.70;Iron or nonalloy steel, welded, with square or rectangular cross section, tubes, pipes and hollow profiles, with wall thickness of 4 mm or more;108;108;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
730669;4;4;0;0;4;Aircraft;7306.69.10 | 7306.69.30 | 7306.69.50 | 7306.69.70;Iron or nonalloy steel, welded, with other non-circular cross section, tubes, pipes and hollow profiles, with wall thickness of 4 mm or more;108;108;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
731210;9;9;0;0;9;Aircraft;7312.10.05 | 7312.10.10 | 7312.10.20 | 7312.10.30 | 7312.10.50 | 7312.10.60 | 7312.10.70 | 7312.10.80 | 7312.10.90;Stainless steel, stranded wire, not electrically insulated, fitted with fittings or made up into articles;108;109;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
731290;1;1;0;0;1;Aircraft;7312.90.00;Iron or steel (other than stainless), plaited bands, slings and the like, not electrically insulated;109;109;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
731419;1;1;0;1;0;;7314.19.01;Iron or steel (o/than stainless), woven cloth;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
732290;1;1;0;0;1;Aircraft;7322.90.00;Iron or steel, non-electrically heated air heaters and hot air distributors with motor driven fan or blower and parts thereof;109;109;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
732410;1;1;0;0;1;Aircraft;7324.10.00;Stainless steel, sinks and wash basins;109;109;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
732490;1;1;0;0;1;Aircraft;7324.90.00;Iron or steel, sanitary ware (other than baths or stainless steel sinks and wash basins) and parts thereof;109;109;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
732620;1;1;0;0;1;Aircraft;7326.20.00;Iron or steel, articles of wire, nesoi;109;109;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740100;1;1;0;1;0;;7401.00.00;"Copper mattes; cement copper (precipitated copper)";109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740200;1;1;0;1;0;;7402.00.00;"Unrefined copper; copper anodes for electrolytic refining";109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740311;1;1;0;1;0;;7403.11.00;Refined copper cathodes and sections of cathodes;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740312;1;1;0;1;0;;7403.12.00;Refined copper, wire bars;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740313;1;1;0;1;0;;7403.13.00;Refined copper, billets;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740319;1;1;0;1;0;;7403.19.00;Refined copper, unwrought articles nesoi;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740321;1;1;0;1;0;;7403.21.00;Copper-zinc base alloys (brass), unwrought nesoi;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740322;1;1;0;1;0;;7403.22.00;Copper-tin base alloys (bronze), unwrought nesoi;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740329;1;1;0;1;0;;7403.29.01;Copper alloys (other than copper-zinc, copper-tin alloys), unwrought nesoi;109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740400;2;2;0;2;0;;7404.00.30 | 7404.00.60;"Copper spent anodes; copper waste and scrap containing less than 94 percent by weight of copper";109;109;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
740500;2;2;0;2;0;;7405.00.10 | 7405.00.60;Copper master alloys, containing 5 percent or more but not more than 15 percent by weight of phosphorus;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
741300;1;1;0;0;1;Aircraft;7413.00.90;Copper, stranded wire, cables, plaited bands and the like, not electrically insulated, fitted with fittings or made up into articles;110;110;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
750110;1;1;0;1;0;;7501.10.00;Nickel mattes;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
750210;1;1;0;1;0;;7502.10.00;Nickel (other than alloy), unwrought;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
750220;1;1;0;1;0;;7502.20.00;Nickel alloys, unwrought;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
750300;1;1;0;1;0;;7503.00.00;Nickel, waste and scrap;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
750400;1;1;0;1;0;;7504.00.00;Nickel, powders and flakes;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
750890;1;1;0;1;0;;7508.90.50;Nickel, articles of nesoi;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
760810;1;1;0;0;1;Aircraft;7608.10.00;Aluminum (other than alloy), tubes and pipes;110;110;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
760820;1;1;0;0;1;Aircraft;7608.20.00;Aluminum alloy, tubes and pipes;110;110;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
790111;1;1;0;1;0;;7901.11.00;Zinc (other than alloy), unwrought, containing 99.99 percent or more by weight of zinc;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
790112;2;2;0;2;0;;7901.12.10 | 7901.12.50;Zinc (other than alloy), unwrought, casting-grade zinc, containing at least 97.5 percent but less than 99.99 percent by weight of zinc;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
790120;1;1;0;1;0;;7901.20.00;Zinc alloy, unwrought;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
790200;1;1;0;1;0;;7902.00.00;Zinc, waste and scrap;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
790390;1;1;0;1;0;;7903.90.30;Zinc, powders;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
790700;1;1;0;1;0;;7907.00.60;Zinc, articles (other than for household, table or kitchen use), nesoi;110;110;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
